Shimmer1	Shimmer1	Shimmer1	Shimmer1
Timestamp	Accelerometer X	Accelerometer Y	Accelerometer Z
CAL	CAL	CAL	CAL
mSecs	m/(sec^2)	m/(sec^2)	m/(sec^2)
2875701,233	1,545	8,792	-4,455
2875706,116	1,436	8,802	-4,436
2875710,999	1,634	8,762	-4,614
2875715,881	1,614	8,594	-4,594
2875720,764	1,604	8,772	-4,495
2875725,647	1,574	8,564	-4,386
2875730,530	1,614	8,634	-4,554
2875735,413	1,515	8,832	-4,693
2875740,295	1,584	8,703	-4,426
2875745,178	1,584	8,644	-4,366
2875750,061	1,525	8,634	-4,436
2875754,944	1,574	8,564	-4,574
2875759,827	1,505	8,653	-4,436
2875764,709	1,574	8,564	-4,347
2875769,592	1,574	8,604	-4,604
2875774,475	1,356	8,584	-4,485
2875779,358	1,554	8,713	-4,495
2875784,241	1,535	8,693	-4,644
2875789,124	1,475	8,782	-4,356
2875794,006	1,525	8,723	-4,525
2875798,889	1,564	8,604	-4,495
2875803,772	1,307	8,693	-4,356
2875808,655	1,406	8,782	-4,277
2875813,538	1,505	8,584	-4,347
2875818,420	1,376	8,673	-4,267
2875823,303	1,406	8,733	-4,347
2875828,186	1,525	8,653	-4,386
2875833,069	1,485	8,842	-4,386
2875837,952	1,594	8,752	-4,455
2875842,834	1,406	8,713	-4,297
2875847,717	1,426	8,762	-4,376
2875852,600	1,584	8,594	-4,356
2875857,483	1,525	8,693	-4,416
2875862,366	1,465	8,733	-4,327
2875867,249	1,584	8,614	-4,386
2875872,131	1,446	8,733	-4,436
2875877,014	1,545	8,564	-4,337
2875881,897	1,465	8,713	-4,356
2875886,780	1,465	8,762	-4,386
2875891,663	1,515	8,683	-4,505
2875896,545	1,525	8,634	-4,426
2875901,428	1,376	8,624	-4,396
2875906,311	1,426	8,614	-4,505
2875911,194	1,525	8,614	-4,574
2875916,077	1,396	8,673	-4,505
2875920,959	1,554	8,782	-4,287
2875925,842	1,426	8,733	-4,347
2875930,725	1,366	8,703	-4,396
2875935,608	1,653	8,683	-4,337
2875940,491	1,465	8,624	-4,475
2875945,374	1,386	8,644	-4,376
2875950,256	1,406	8,743	-4,416
2875955,139	1,554	8,673	-4,604
2875960,022	1,455	8,822	-4,634
2875964,905	1,416	8,703	-4,307
2875969,788	1,545	8,723	-4,465
2875974,670	1,465	8,644	-4,426
2875979,553	1,426	8,693	-4,446
2875984,436	1,614	8,752	-4,436
2875989,319	1,604	8,822	-4,366
2875994,202	1,426	8,505	-4,297
2875999,084	1,535	8,584	-4,337
2876003,967	1,465	8,762	-4,495
2876008,850	1,604	8,713	-4,356
2876013,733	1,554	8,693	-4,396
2876018,616	1,416	8,752	-4,218
2876023,499	1,337	8,792	-4,386
2876028,381	1,495	8,733	-4,277
2876033,264	1,406	8,792	-4,376
2876038,147	1,426	8,604	-4,436
2876043,030	1,485	8,584	-4,475
2876047,913	1,554	8,683	-4,327
2876052,795	1,495	8,733	-4,376
2876057,678	1,455	8,604	-4,485
2876062,561	1,446	8,723	-4,337
2876067,444	1,465	8,703	-4,337
2876072,327	1,465	8,693	-4,188
2876077,209	1,416	8,663	-4,307
2876082,092	1,545	8,713	-4,327
2876086,975	1,485	8,703	-4,485
2876091,858	1,624	8,624	-4,495
2876096,741	1,446	8,693	-4,376
2876101,624	1,416	8,495	-4,406
2876106,506	1,366	8,594	-4,327
2876111,389	1,475	8,455	-4,406
2876116,272	1,535	8,663	-4,564
2876121,155	1,406	8,614	-4,416
2876126,038	1,446	8,782	-4,564
2876130,920	1,396	8,554	-4,267
2876135,803	1,406	8,693	-4,267
2876140,686	1,475	8,693	-4,366
2876145,569	1,525	8,703	-4,386
2876150,452	1,396	8,772	-4,347
2876155,334	1,525	8,772	-4,535
2876160,217	1,535	8,683	-4,287
2876165,100	1,416	8,743	-4,416
2876169,983	1,455	8,683	-4,248
2876174,866	1,386	8,713	-4,455
2876179,749	1,446	8,723	-4,465
2876184,631	1,584	8,653	-4,406
2876189,514	1,515	8,663	-4,307
2876194,397	1,554	8,584	-4,376
2876199,280	1,644	8,743	-4,297
2876204,163	1,614	8,624	-4,386
2876209,045	1,515	8,624	-4,515
2876213,928	1,554	8,713	-4,327
2876218,811	1,436	8,624	-4,465
2876223,694	1,446	8,545	-4,327
2876228,577	1,475	8,653	-4,505
2876233,459	1,475	8,614	-4,238
2876238,342	1,495	8,634	-4,218
2876243,225	1,505	8,733	-4,495
2876248,108	1,574	8,683	-4,287
2876252,991	1,515	8,683	-4,208
2876257,874	1,505	8,485	-4,366
2876262,756	1,525	8,812	-4,287
2876267,639	1,455	8,594	-4,426
2876272,522	1,495	8,703	-4,327
2876277,405	1,436	8,683	-4,386
2876282,288	1,465	8,713	-4,416
2876287,170	1,535	8,703	-4,396
2876292,053	1,614	8,614	-4,446
2876296,936	1,535	8,614	-4,307
2876301,819	1,505	8,644	-4,515
2876306,702	1,485	8,733	-4,485
2876311,584	1,584	8,842	-4,356
2876316,467	1,386	8,683	-4,228
2876321,350	1,545	8,673	-4,436
2876326,233	1,436	8,644	-4,485
2876331,116	1,436	8,515	-4,426
2876335,999	1,525	8,743	-4,356
2876340,881	1,327	8,743	-4,347
2876345,764	1,465	8,693	-4,347
2876350,647	1,554	8,634	-4,446
2876355,530	1,545	8,683	-4,337
2876360,413	1,525	8,703	-4,317
2876365,295	1,327	8,703	-4,386
2876370,178	1,574	8,703	-4,416
2876375,061	1,040	8,881	-4,406
2876379,944	1,465	8,723	-4,307
2876384,827	1,337	8,683	-4,366
2876389,709	1,396	8,663	-4,386
2876394,592	1,525	8,663	-4,366
2876399,475	1,762	8,792	-4,644
2876404,358	1,525	8,713	-4,376
2876409,241	1,436	8,525	-4,406
2876414,124	1,475	8,594	-4,376
2876419,006	1,426	8,653	-4,436
2876423,889	1,545	8,743	-4,376
2876428,772	1,505	8,475	-4,396
2876433,655	1,535	8,703	-4,366
2876438,538	1,446	8,604	-4,386
2876443,420	1,416	8,663	-4,386
2876448,303	1,574	8,703	-4,366
2876453,186	1,386	8,683	-4,347
2876458,069	1,366	8,743	-4,337
2876462,952	1,594	8,594	-4,238
2876467,834	1,129	8,772	-4,416
2876472,717	1,228	8,673	-4,455
2876477,600	1,406	8,594	-4,248
2876482,483	1,366	8,723	-4,267
2876487,366	1,465	8,723	-4,366
2876492,249	1,356	8,545	-4,366
2876497,131	1,574	8,574	-4,188
2876502,014	1,396	8,723	-4,356
2876506,897	1,436	8,604	-4,406
2876511,780	1,515	8,683	-4,347
2876516,663	1,535	8,634	-4,366
2876521,545	1,455	8,733	-4,406
2876526,428	1,446	8,594	-4,455
2876531,311	1,594	8,693	-4,257
2876536,194	1,475	8,683	-4,376
2876541,077	1,356	8,723	-4,366
2876545,959	1,515	8,634	-4,327
2876550,842	1,535	8,653	-4,396
2876555,725	1,554	8,604	-4,554
2876560,608	1,416	8,644	-4,248
2876565,491	1,396	8,693	-4,208
2876570,374	1,465	8,693	-4,317
2876575,256	1,386	8,663	-4,218
2876580,139	1,505	8,752	-4,287
2876585,022	1,515	8,634	-4,307
2876589,905	1,416	8,515	-4,376
2876594,788	1,505	8,644	-4,267
2876599,670	1,455	8,584	-4,139
2876604,553	1,446	8,693	-4,337
2876609,436	1,337	8,762	-4,376
2876614,319	1,396	8,723	-4,366
2876619,202	1,545	8,673	-4,426
2876624,084	1,485	8,812	-4,475
2876628,967	1,495	8,545	-4,505
2876633,850	1,455	8,851	-4,455
2876638,733	1,525	8,762	-4,426
2876643,616	1,465	8,594	-4,287
2876648,499	1,574	8,594	-4,337
2876653,381	1,465	8,713	-4,446
2876658,264	1,495	8,673	-4,465
2876663,147	1,337	8,614	-4,475
2876668,030	1,455	8,663	-4,594
2876672,913	1,485	8,644	-4,356
2876677,795	1,436	8,713	-4,376
2876682,678	1,416	8,515	-4,406
2876687,561	1,554	8,792	-4,446
2876692,444	1,446	8,782	-4,386
2876697,327	1,495	8,545	-4,307
2876702,209	1,554	8,604	-4,426
2876707,092	1,495	8,743	-4,287
2876711,975	1,485	8,644	-4,287
2876716,858	1,337	8,574	-4,436
2876721,741	1,515	8,723	-4,257
2876726,624	1,406	8,772	-4,356
2876731,506	1,485	8,545	-4,327
2876736,389	1,376	8,871	-4,386
2876741,272	1,436	8,564	-4,307
2876746,155	1,554	8,703	-4,396
2876751,038	1,376	8,683	-4,376
2876755,920	1,426	8,752	-4,376
2876760,803	1,485	8,743	-4,366
2876765,686	1,554	8,713	-4,436
2876770,569	1,406	8,762	-4,366
2876775,452	1,426	8,723	-4,347
2876780,334	1,337	8,634	-4,257
2876785,217	1,426	8,574	-4,446
2876790,100	1,386	8,663	-4,574
2876794,983	1,465	8,624	-4,495
2876799,866	1,455	8,743	-4,446
2876804,749	1,475	8,743	-4,426
2876809,631	1,436	8,574	-4,475
2876814,514	1,436	8,713	-4,446
2876819,397	1,406	8,644	-4,485
2876824,280	1,396	8,673	-4,327
2876829,163	1,525	8,752	-4,426
2876834,045	1,495	8,614	-4,347
2876838,928	1,455	8,614	-4,376
2876843,811	1,535	8,624	-4,495
2876848,694	1,465	8,851	-4,416
2876853,577	1,386	8,624	-4,327
2876858,459	1,455	8,515	-4,475
2876863,342	1,525	8,713	-4,337
2876868,225	1,406	8,663	-4,307
2876873,108	1,426	8,733	-4,465
2876877,991	1,416	8,584	-4,356
2876882,874	1,406	8,624	-4,337
2876887,756	1,505	8,762	-4,366
2876892,639	1,436	8,683	-4,386
2876897,522	1,406	8,634	-4,554
2876902,405	1,376	8,693	-4,337
2876907,288	1,495	8,594	-4,396
2876912,170	1,406	8,832	-4,267
2876917,053	1,386	8,554	-4,515
2876921,936	1,376	8,604	-4,347
2876926,819	1,535	8,733	-4,228
2876931,702	1,347	8,554	-4,277
2876936,584	1,525	8,624	-4,277
2876941,467	1,327	8,604	-4,366
2876946,350	1,564	8,752	-4,366
2876951,233	1,495	8,644	-4,386
2876956,116	1,545	8,574	-4,218
2876960,999	1,327	8,733	-4,277
2876965,881	1,446	8,693	-4,376
2876970,764	1,406	8,752	-4,455
2876975,647	1,436	8,673	-4,455
2876980,530	1,455	8,723	-4,406
2876985,413	1,356	8,752	-4,376
2876990,295	1,554	8,653	-4,564
2876995,178	1,465	8,653	-4,386
2877000,061	1,218	8,644	-4,366
2877004,944	1,436	8,663	-4,366
2877009,827	1,505	8,624	-4,584
2877014,709	1,376	8,574	-4,366
2877019,592	1,426	8,535	-4,436
2877024,475	1,505	8,455	-4,297
2877029,358	1,396	8,663	-4,287
2877034,241	1,436	8,604	-4,248
2877039,124	1,535	8,644	-4,455
2877044,006	1,436	8,772	-4,436
2877048,889	1,594	8,703	-4,475
2877053,772	1,584	8,693	-4,406
2877058,655	1,455	8,525	-4,297
2877063,538	1,495	8,554	-4,317
2877068,420	1,366	8,703	-4,277
2877073,303	1,347	8,614	-4,634
2877078,186	1,406	8,683	-4,594
2877083,069	1,455	8,782	-4,287
2877087,952	1,475	8,614	-4,426
2877092,834	1,386	8,554	-4,426
2877097,717	1,584	8,733	-4,505
2877102,600	1,584	8,594	-4,416
2877107,483	1,525	8,733	-4,446
2877112,366	1,465	8,644	-4,366
2877117,249	1,485	8,663	-4,446
2877122,131	1,396	8,584	-4,376
2877127,014	1,297	8,703	-4,307
2877131,897	1,446	8,446	-4,267
2877136,780	1,535	8,644	-4,564
2877141,663	1,406	8,683	-4,327
2877146,545	1,574	8,644	-4,416
2877151,428	1,515	8,713	-4,347
2877156,311	1,505	8,792	-4,297
2877161,194	1,356	8,525	-4,396
2877166,077	1,485	8,663	-4,228
2877170,959	1,455	8,822	-4,168
2877175,842	0,950	9,010	-4,386
2877180,725	1,327	8,733	-4,366
2877185,608	1,535	8,762	-4,337
2877190,491	1,554	8,743	-4,267
2877195,374	1,465	8,535	-4,287
2877200,256	1,515	8,545	-4,287
2877205,139	1,564	8,614	-4,287
2877210,022	1,525	8,663	-4,416
2877214,905	1,406	8,663	-4,386
2877219,788	1,495	8,624	-4,376
2877224,670	1,366	8,733	-4,396
2877229,553	1,455	8,703	-4,337
2877234,436	1,515	8,604	-4,366
2877239,319	1,436	8,673	-4,426
2877244,202	1,347	8,554	-4,396
2877249,084	1,574	8,574	-4,327
2877253,967	1,475	8,673	-4,317
2877258,850	1,475	8,604	-4,386
2877263,733	1,574	8,624	-4,446
2877268,616	1,436	8,614	-4,416
2877273,499	1,495	8,535	-4,416
2877278,381	1,465	8,594	-4,287
2877283,264	1,545	8,693	-4,386
2877288,147	1,475	8,663	-4,525
2877293,030	1,475	8,673	-4,465
2877297,913	1,327	8,713	-4,287
2877302,795	1,347	8,723	-4,416
2877307,678	1,436	8,663	-4,406
2877312,561	1,366	8,693	-4,307
2877317,444	1,455	8,713	-4,307
2877322,327	1,416	8,604	-4,178
2877327,209	1,475	8,752	-4,238
2877332,092	1,465	8,782	-4,436
2877336,975	1,465	8,653	-4,416
2877341,858	1,376	8,574	-4,327
2877346,741	1,485	8,713	-4,307
2877351,624	1,515	8,683	-4,356
2877356,506	1,535	8,733	-4,347
2877361,389	1,505	8,525	-4,426
2877366,272	1,446	8,545	-4,386
2877371,155	1,416	8,703	-4,436
2877376,038	1,436	8,693	-4,515
2877380,920	1,485	8,663	-4,554
2877385,803	1,416	8,485	-4,386
2877390,686	1,455	8,584	-4,356
2877395,569	1,386	8,663	-4,406
2877400,452	1,416	8,683	-4,129
2877405,334	1,515	8,594	-4,317
2877410,217	1,465	8,653	-4,297
2877415,100	1,505	8,535	-4,396
2877419,983	1,465	8,713	-4,307
2877424,866	1,545	8,733	-4,366
2877429,749	1,545	8,743	-4,465
2877434,631	1,475	8,703	-4,366
2877439,514	1,376	8,574	-4,376
2877444,397	1,515	8,535	-4,485
2877449,280	1,386	8,614	-4,337
2877454,163	1,446	8,634	-4,248
2877459,045	1,436	8,673	-4,317
2877463,928	1,337	8,663	-4,307
2877468,811	1,386	8,644	-4,446
2877473,694	1,584	8,703	-4,446
2877478,577	1,505	8,594	-4,356
2877483,459	1,624	8,673	-4,337
2877488,342	1,475	8,723	-4,317
2877493,225	1,495	8,822	-4,337
2877498,108	1,495	8,455	-4,356
2877502,991	1,465	8,743	-4,505
2877507,874	1,505	8,663	-4,396
2877512,756	1,396	8,703	-4,436
2877517,639	1,525	8,653	-4,257
2877522,522	1,475	8,554	-4,347
2877527,405	1,554	8,653	-4,376
2877532,288	1,426	8,535	-4,426
2877537,170	1,545	8,624	-4,297
2877542,053	1,376	8,832	-4,307
2877546,936	1,495	8,624	-4,406
2877551,819	1,604	8,624	-4,366
2877556,702	1,446	8,644	-4,386
2877561,584	1,406	8,733	-4,307
2877566,467	1,515	8,683	-4,475
2877571,350	1,515	8,594	-4,366
2877576,233	1,505	8,683	-4,347
2877581,116	1,495	8,733	-4,406
2877585,999	1,485	8,554	-4,366
2877590,881	1,554	8,634	-4,337
2877595,764	1,584	8,762	-4,436
2877600,647	1,406	8,673	-4,248
2877605,530	1,376	8,644	-4,307
2877610,413	1,475	8,752	-4,624
2877615,295	1,495	8,792	-4,376
2877620,178	1,505	8,812	-4,317
2877625,061	1,673	8,614	-4,515
2877629,944	1,505	8,624	-4,376
2877634,827	1,545	8,673	-4,267
2877639,709	1,277	8,772	-4,366
2877644,592	1,485	8,634	-4,178
2877649,475	1,723	8,743	-4,317
2877654,358	1,416	8,663	-4,287
2877659,241	1,436	8,812	-4,376
2877664,124	1,495	8,743	-4,406
2877669,006	1,446	8,693	-4,287
2877673,889	1,426	8,693	-4,178
2877678,772	1,426	8,792	-4,297
2877683,655	1,525	8,673	-4,267
2877688,538	1,495	8,653	-4,337
2877693,420	1,475	8,822	-4,257
2877698,303	1,475	8,614	-4,505
2877703,186	1,366	8,653	-4,446
2877708,069	1,495	8,733	-4,188
2877712,952	1,446	8,663	-4,366
2877717,834	1,446	8,525	-4,386
2877722,717	1,455	8,644	-4,307
2877727,600	1,337	8,723	-4,554
2877732,483	1,545	8,772	-4,396
2877737,366	1,455	8,634	-4,564
2877742,249	1,554	8,752	-4,406
2877747,131	1,485	8,693	-4,317
2877752,014	1,455	8,644	-4,545
2877756,897	1,495	8,614	-4,168
2877761,780	1,525	8,644	-4,287
2877766,663	1,416	8,653	-4,396
2877771,545	1,485	8,703	-4,277
2877776,428	1,356	8,634	-4,208
2877781,311	1,297	8,703	-4,465
2877786,194	1,347	8,653	-4,099
2877791,077	1,485	8,653	-4,129
2877795,959	1,327	8,564	-4,337
2877800,842	1,465	8,733	-4,297
2877805,725	1,416	8,733	-4,238
2877810,608	1,475	8,644	-4,347
2877815,491	1,505	8,683	-4,535
2877820,374	1,376	8,594	-4,386
2877825,256	1,515	8,624	-4,475
2877830,139	1,426	8,614	-4,525
2877835,022	1,426	8,535	-4,396
2877839,905	1,475	8,673	-4,554
2877844,788	1,446	8,624	-4,376
2877849,670	1,564	8,653	-4,406
2877854,553	1,416	8,564	-4,297
2877859,436	1,564	8,574	-4,505
2877864,319	1,455	8,604	-4,317
2877869,202	1,545	8,663	-4,307
2877874,084	1,436	8,713	-4,376
2877878,967	1,396	8,673	-4,396
2877883,850	1,386	8,683	-4,406
2877888,733	1,347	8,743	-4,416
2877893,616	1,337	8,594	-4,347
2877898,499	1,327	8,752	-4,297
2877903,381	1,535	8,624	-4,366
2877908,264	1,446	8,703	-4,426
2877913,147	1,505	8,624	-4,337
2877918,030	1,535	8,782	-4,475
2877922,913	1,436	8,644	-4,446
2877927,795	1,356	8,614	-4,297
2877932,678	1,307	8,723	-4,485
2877937,561	1,436	8,822	-4,376
2877942,444	1,465	8,683	-4,297
2877947,327	1,376	8,723	-4,366
2877952,209	1,406	8,604	-4,238
2877957,092	1,525	8,762	-4,287
2877961,975	1,554	8,762	-4,347
2877966,858	1,386	8,663	-4,267
2877971,741	1,455	8,733	-4,366
2877976,624	1,525	8,683	-4,297
2877981,506	1,406	8,663	-4,347
2877986,389	1,455	8,525	-4,267
2877991,272	1,485	8,792	-4,307
2877996,155	1,545	8,733	-4,426
2878001,038	1,455	8,634	-4,248
2878005,920	1,465	8,673	-4,396
2878010,803	1,614	8,614	-4,337
2878015,686	1,495	8,713	-4,406
2878020,569	1,733	8,663	-4,218
2878025,452	1,396	8,703	-4,366
2878030,334	1,406	8,564	-4,366
2878035,217	1,446	8,733	-4,455
2878040,100	1,347	8,574	-4,267
2878044,983	1,495	8,683	-4,396
2878049,866	1,396	8,594	-4,307
2878054,749	1,584	8,673	-4,505
2878059,631	1,465	8,584	-4,238
2878064,514	1,386	8,634	-4,376
2878069,397	1,495	8,515	-4,327
2878074,280	1,307	8,683	-4,267
2878079,163	1,426	8,693	-4,198
2878084,045	1,426	8,673	-4,059
2878088,928	1,455	8,653	-4,218
2878093,811	1,386	8,653	-4,337
2878098,694	1,366	8,634	-4,257
2878103,577	1,485	8,723	-4,307
2878108,459	1,406	8,614	-4,307
2878113,342	1,485	8,693	-4,396
2878118,225	1,327	8,505	-4,297
2878123,108	1,416	8,376	-4,386
2878127,991	1,495	8,772	-4,119
2878132,874	1,436	8,752	-4,248
2878137,756	1,495	8,485	-4,218
2878142,639	1,406	8,733	-4,277
2878147,522	1,495	8,614	-4,376
2878152,405	1,624	8,634	-4,475
2878157,288	1,545	8,584	-4,347
2878162,170	1,515	8,644	-4,356
2878167,053	1,564	8,653	-4,485
2878171,936	1,653	8,653	-4,347
2878176,819	1,505	8,733	-4,238
2878181,702	1,485	8,594	-4,297
2878186,584	1,485	8,693	-4,238
2878191,467	1,515	8,723	-4,248
2878196,350	1,416	8,465	-4,376
2878201,233	1,416	8,673	-4,277
2878206,116	1,376	8,713	-4,158
2878210,999	1,455	8,703	-4,277
2878215,881	1,218	8,851	-4,416
2878220,764	1,317	8,723	-4,455
2878225,647	1,337	8,703	-4,248
2878230,530	1,307	8,644	-4,327
2878235,413	1,475	8,723	-4,188
2878240,295	1,446	8,703	-4,218
2878245,178	1,376	8,663	-4,307
2878250,061	1,327	8,347	-4,020
2878254,944	1,396	8,634	-4,386
2878259,827	1,416	8,515	-4,238
2878264,709	1,455	8,782	-4,208
2878269,592	1,535	8,663	-4,446
2878274,475	1,376	8,950	-4,317
2878279,358	1,495	8,574	-4,337
2878284,241	1,436	8,723	-4,178
2878289,124	1,554	8,772	-4,465
2878294,006	1,396	8,782	-4,416
2878298,889	1,505	8,713	-4,228
2878303,772	1,465	8,574	-4,307
2878308,655	1,535	8,772	-4,396
2878313,538	1,515	8,653	-4,406
2878318,420	1,465	8,634	-4,347
2878323,303	1,347	8,574	-4,327
2878328,186	1,475	8,663	-4,238
2878333,069	1,505	8,594	-4,267
2878337,952	1,416	8,485	-4,238
2878342,834	1,485	8,624	-4,257
2878347,717	1,574	8,584	-4,149
2878352,600	1,525	8,545	-4,248
2878357,483	1,406	8,663	-4,129
2878362,366	1,515	8,644	-4,238
2878367,249	1,376	8,653	-4,218
2878372,131	1,465	8,743	-4,228
2878377,014	1,406	8,683	-4,040
2878381,897	1,406	8,762	-4,158
2878386,780	1,347	8,604	-3,990
2878391,663	1,446	8,525	-4,257
2878396,545	1,228	8,693	-4,089
2878401,428	1,109	8,624	-3,604
2878406,311	1,198	8,802	-3,792
2878411,194	1,287	8,743	-3,465
2878416,077	0,842	8,634	-3,822
2878420,959	0,416	8,653	-4,366
2878425,842	0,040	8,634	-4,465
2878430,725	2,277	8,782	-5,574
2878435,608	1,149	8,921	-4,782
2878440,491	0,218	9,198	-3,743
2878445,374	0,545	7,515	-7,069
2878450,256	6,109	8,960	-4,604
2878455,139	1,149	7,000	-7,802
2878460,022	0,663	8,614	-5,248
2878464,905	1,010	8,911	-5,465
2878469,788	0,653	9,238	-5,099
2878474,670	0,802	9,683	-5,495
2878479,553	0,525	10,356	-5,119
2878484,436	0,564	10,119	-4,980
2878489,319	0,554	10,010	-4,931
2878494,202	0,366	9,673	-4,871
2878499,084	0,327	9,713	-5,099
2878503,967	0,000	9,495	-5,465
2878508,850	0,188	9,436	-5,515
2878513,733	-0,307	9,218	-5,436
2878518,616	-0,020	9,089	-5,218
2878523,499	-0,267	9,198	-5,267
2878528,381	-0,376	9,089	-5,416
2878533,264	-0,673	8,851	-5,337
2878538,147	-0,624	8,653	-5,673
2878543,030	-0,267	8,040	-5,891
2878547,913	-0,030	7,990	-6,614
2878552,795	-1,703	7,950	-5,317
2878557,678	-1,327	7,663	-5,307
2878562,561	-1,634	7,267	-5,455
2878567,444	-1,990	7,069	-5,802
2878572,327	-2,218	6,683	-5,851
2878577,209	-2,238	6,871	-5,703
2878582,092	-2,604	6,733	-5,772
2878586,975	-3,050	6,475	-5,634
2878591,858	-3,228	6,455	-5,950
2878596,741	-3,842	6,743	-6,089
2878601,624	-4,129	6,703	-6,208
2878606,506	-4,347	6,594	-6,109
2878611,389	-4,396	6,188	-6,347
2878616,272	-4,525	5,891	-5,851
2878621,155	-4,564	5,733	-5,644
2878626,038	-4,861	5,782	-5,782
2878630,920	-5,099	5,495	-5,426
2878635,803	-5,376	5,634	-5,178
2878640,686	-5,475	5,663	-5,069
2878645,569	-5,485	5,743	-4,941
2878650,452	-6,099	5,535	-5,644
2878655,334	-5,941	5,485	-4,752
2878660,217	-6,208	5,129	-5,228
2878665,100	-5,891	5,446	-4,673
2878669,983	-5,960	5,040	-4,871
2878674,866	-6,168	4,782	-5,277
2878679,749	-5,792	4,297	-5,525
2878684,631	-6,238	4,208	-6,099
2878689,514	-6,614	3,812	-6,178
2878694,397	-6,139	3,485	-6,248
2878699,280	-6,347	3,129	-6,000
2878704,163	-6,505	2,802	-6,317
2878709,045	-7,752	2,564	-5,139
2878713,928	-7,129	3,634	-3,139
2878718,811	-7,188	2,673	-5,376
2878723,694	-7,218	2,149	-6,485
2878728,577	-7,228	2,188	-6,505
2878733,459	-7,832	2,238	-6,327
2878738,342	-8,178	2,020	-5,693
2878743,225	-7,624	1,921	-5,168
2878748,108	-8,257	1,337	-5,594
2878752,991	-7,634	1,505	-5,505
2878757,874	-8,634	-0,059	-6,158
2878762,756	-8,515	0,624	-5,267
2878767,639	-8,416	0,337	-4,663
2878772,522	-9,396	0,020	-5,475
2878777,405	-8,139	0,109	-4,653
2878782,288	-7,535	0,337	-4,436
2878787,170	-7,366	-0,208	-4,416
2878792,053	-8,178	-1,208	-4,594
2878796,936	-8,109	-1,802	-4,604
2878801,819	-8,386	-1,238	-4,723
2878806,702	-7,762	-1,267	-4,594
2878811,584	-7,554	-1,644	-3,891
2878816,467	-7,208	-1,832	-3,673
2878821,350	-7,050	-1,743	-3,832
2878826,233	-7,158	-1,812	-4,069
2878831,116	-7,505	-2,297	-3,911
2878835,999	-7,931	-2,713	-3,812
2878840,881	-8,139	-3,446	-3,703
2878845,764	-8,020	-4,129	-3,535
2878850,647	-7,911	-4,644	-3,782
2878855,530	-8,030	-4,970	-3,614
2878860,413	-7,772	-5,574	-3,416
2878865,295	-7,782	-5,782	-3,267
2878870,178	-7,030	-5,485	-3,099
2878875,061	-7,277	-5,782	-3,465
2878879,944	-7,050	-6,089	-3,228
2878884,827	-6,683	-6,069	-3,465
2878889,709	-6,505	-6,277	-3,624
2878894,592	-6,614	-6,832	-3,594
2878899,475	-6,218	-7,050	-3,535
2878904,358	-5,683	-6,743	-3,594
2878909,241	-5,782	-6,941	-3,743
2878914,124	-5,158	-6,980	-3,941
2878919,006	-5,455	-7,634	-3,723
2878923,889	-5,188	-8,020	-3,455
2878928,772	-4,455	-8,465	-3,634
2878933,655	-4,822	-8,901	-3,356
2878938,538	-4,010	-8,673	-3,277
2878943,420	-3,614	-8,871	-4,040
2878948,303	-3,406	-9,030	-3,851
2878953,186	-3,475	-9,663	-4,317
2878958,069	-3,198	-9,851	-4,069
2878962,952	-3,139	-9,812	-4,139
2878967,834	-2,723	-9,851	-4,287
2878972,717	-2,446	-9,485	-4,158
2878977,600	-2,020	-9,574	-4,149
2878982,483	-1,842	-9,208	-4,109
2878987,366	-1,406	-9,366	-4,069
2878992,249	-1,297	-9,218	-4,208
2878997,131	-0,911	-9,406	-4,337
2879002,014	-0,743	-9,693	-4,505
2879006,897	-0,218	-9,297	-4,317
2879011,780	-0,228	-9,683	-4,376
2879016,663	0,139	-9,703	-4,446
2879021,545	0,287	-9,713	-4,396
2879026,428	0,495	-9,802	-4,436
2879031,311	0,436	-9,525	-4,208
2879036,194	0,842	-9,782	-4,327
2879041,077	0,980	-9,901	-4,356
2879045,959	1,317	-10,040	-4,238
2879050,842	1,287	-9,990	-4,386
2879055,725	1,515	-10,050	-4,406
2879060,608	1,574	-10,139	-4,653
2879065,491	1,832	-10,020	-4,594
2879070,374	1,743	-9,950	-4,426
2879075,256	1,901	-10,050	-4,525
2879080,139	2,030	-9,960	-4,683
2879085,022	2,059	-10,000	-4,911
2879089,905	2,198	-10,010	-4,653
2879094,788	2,356	-10,079	-4,574
2879099,670	2,386	-10,119	-4,723
2879104,553	2,317	-10,218	-4,822
2879109,436	2,396	-10,149	-4,851
2879114,319	2,545	-10,446	-4,990
2879119,202	2,475	-10,644	-4,733
2879124,084	2,594	-10,733	-4,703
2879128,967	2,495	-10,772	-4,703
2879133,850	2,564	-10,871	-4,792
2879138,733	2,614	-10,851	-4,921
2879143,616	2,455	-11,059	-4,782
2879148,499	2,465	-10,960	-4,723
2879153,381	2,178	-10,921	-4,723
2879158,264	2,248	-10,990	-4,663
2879163,147	2,139	-10,723	-4,525
2879168,030	1,861	-10,485	-4,564
2879172,913	1,881	-10,475	-4,495
2879177,795	2,040	-10,287	-4,663
2879182,678	2,020	-10,218	-4,584
2879187,561	2,109	-10,238	-4,495
2879192,444	1,950	-10,238	-4,426
2879197,327	1,802	-10,158	-4,505
2879202,209	1,911	-10,366	-4,604
2879207,092	1,703	-10,574	-4,446
2879211,975	1,713	-10,465	-4,455
2879216,858	1,792	-10,347	-4,218
