Shimmer1	Shimmer1	Shimmer1	Shimmer1
Timestamp	Accelerometer X*	Accelerometer Y*	Accelerometer Z*
uncalibrated	uncalibrated	uncalibrated	uncalibrated
no units	no units	no units	no units
94040258	2872	2142	1655
94040418	2884	2156	1662
94040578	2872	2148	1659
94040738	2868	2152	1653
94040898	2874	2150	1653
94041058	2866	2161	1665
94041218	2858	2157	1665
94041378	2854	2161	1677
94041538	2869	2162	1667
94041698	2868	2146	1661
94041858	2875	2159	1658
94042018	2869	2152	1665
94042178	2874	2159	1655
94042338	2857	2158	1649
94042498	2865	2147	1645
94042658	2874	2149	1650
94042818	2887	2154	1673
94042978	2861	2150	1655
94043138	2862	2159	1654
94043298	2883	2172	1652
94043458	2860	2147	1657
94043618	2870	2142	1659
94043778	2870	2151	1650
94043938	2873	2154	1666
94044098	2879	2152	1652
94044258	2869	2151	1661
94044418	2879	2139	1660
94044578	2863	2151	1650
94044738	2850	2145	1664
94044898	2867	2144	1663
94045058	2879	2158	1657
94045218	2863	2161	1655
94045378	2862	2151	1663
94045538	2874	2158	1652
94045698	2858	2148	1653
94045858	2868	2147	1654
94046018	2878	2149	1666
94046178	2861	2154	1659
94046338	2863	2148	1643
94046498	2864	2161	1665
94046658	2870	2148	1664
94046818	2872	2164	1656
94046978	2879	2150	1666
94047138	2868	2149	1662
94047298	2883	2161	1664
94047458	2865	2151	1664
94047618	2869	2135	1670
94047778	2862	2157	1651
94047938	2860	2155	1662
94048098	2877	2130	1655
94048258	2846	2118	1603
94048418	2816	2166	1657
94048578	2859	2136	1661
94048738	2870	2148	1662
94048898	2887	2143	1673
94049058	2851	2148	1665
94049218	2868	2134	1653
94049378	2867	2113	1670
94049538	2865	2146	1668
94049698	2867	2152	1663
94049858	2857	2135	1648
94050018	2861	2155	1653
94050178	2870	2152	1662
94050338	2868	2160	1642
94050498	2870	2150	1662
94050658	2877	2151	1651
94050818	2877	2144	1656
94050978	2883	2154	1656
94051138	2875	2158	1661
94051298	2871	2166	1655
94051458	2854	2143	1677
94051618	2860	2145	1675
94051778	2867	2141	1661
94051938	2882	2144	1658
94052098	2858	2139	1669
94052258	2870	2152	1660
94052418	2877	2153	1656
94052578	2871	2143	1662
94052738	2865	2151	1654
94052898	2875	2156	1665
94053058	2870	2158	1666
94053218	2874	2167	1669
94053378	2872	2145	1649
94053538	2873	2150	1660
94053698	2866	2159	1669
94053858	2859	2150	1662
94054018	2858	2152	1653
94054178	2865	2150	1663
94054338	2869	2151	1670
94054498	2872	2152	1654
94054658	2871	2148	1666
94054818	2876	2147	1662
94054978	2865	2160	1651
94055138	2880	2137	1647
94055298	2865	2148	1670
94055458	2859	2154	1659
94055618	2870	2149	1653
94055778	2862	2167	1666
94055938	2866	2145	1670
94056098	2857	2153	1650
94056258	2864	2151	1660
94056418	2867	2154	1666
94056578	2863	2156	1664
94056738	2862	2153	1652
94056898	2865	2144	1667
94057058	2865	2153	1652
94057218	2863	2152	1662
94057378	2865	2141	1672
94057538	2849	2142	1659
94057698	2867	2155	1658
94057858	2869	2166	1651
94058018	2872	2140	1670
94058178	2860	2161	1663
94058338	2865	2151	1655
94058498	2864	2156	1655
94058658	2864	2153	1658
94058818	2854	2138	1655
94058978	2871	2132	1660
94059138	2863	2154	1650
94059298	2862	2155	1641
94059458	2867	2151	1656
94059618	2868	2153	1666
94059778	2867	2142	1648
94059938	2864	2157	1657
94060098	2866	2159	1655
94060258	2867	2150	1659
94060418	2879	2153	1661
94060578	2864	2144	1643
94060738	2871	2139	1663
94060898	2858	2149	1660
94061058	2867	2154	1668
94061218	2855	2143	1661
94061378	2859	2150	1652
94061538	2867	2142	1656
94061698	2871	2150	1660
94061858	2874	2165	1656
94062018	2858	2166	1667
94062178	2865	2155	1646
94062338	2868	2158	1668
94062498	2864	2142	1661
94062658	2878	2146	1654
94062818	2878	2149	1660
94062978	2871	2151	1668
94063138	2873	2156	1648
94063298	2873	2156	1663
94063458	2872	2156	1653
94063618	2867	2152	1650
94063778	2871	2149	1656
94063938	2854	2154	1667
94064098	2858	2142	1664
94064258	2855	2172	1653
94064418	2871	2148	1655
94064578	2858	2150	1667
94064738	2868	2141	1649
94064898	2878	2161	1660
94065058	2867	2147	1659
94065218	2874	2158	1660
94065378	2867	2139	1650
94065538	2872	2147	1652
94065698	2858	2149	1659
94065858	2871	2157	1656
94066018	2867	2146	1648
94066178	2862	2145	1667
94066338	2868	2159	1673
94066498	2876	2150	1666
94066658	2872	2163	1661
94066818	2878	2159	1663
94066978	2863	2141	1648
94067138	2866	2146	1664
94067298	2864	2159	1656
94067458	2859	2151	1660
94067618	2863	2142	1647
94067778	2867	2145	1657
94067938	2860	2142	1667
94068098	2855	2139	1663
94068258	2876	2160	1672
94068418	2876	2155	1660
94068578	2866	2144	1675
94068738	2824	2123	1643
94068898	2898	2170	1629
94069058	2872	2160	1645
94069218	2861	2161	1658
94069378	2902	2154	1652
94069538	2863	2144	1666
94069698	2864	2135	1659
94069858	2881	2157	1659
94070018	2860	2147	1671
94070178	2859	2150	1660
94070338	2835	2176	1615
94070498	2847	2147	1664
94070658	2877	2153	1654
94070818	2835	2152	1656
94070978	2821	2111	1575
94071138	2884	2230	1720
94071298	2899	2201	1703
94071458	2884	2163	1670
94071618	2816	2114	1637
94071778	2907	2173	1709
94071938	2873	2155	1678
94072098	2833	2172	1637
94072258	2868	2176	1683
94072418	2852	2185	1679
94072578	2877	2168	1681
94072738	2802	2169	1664
94072898	2905	2184	1659
94073058	2881	2131	1610
94073218	2871	2124	1632
94073378	2848	2053	1574
94073538	2876	2188	1666
94073698	2887	2187	1655
94073858	2853	2125	1733
94074018	2859	2159	1663
94074178	2851	2142	1610
94074338	2858	2164	1649
94074498	2802	2120	1653
94074658	2888	2188	1690
94074818	2884	2140	1611
94074978	2848	2142	1659
94075138	2806	2050	1682
94075298	2841	2158	1635
94075458	2882	2155	1677
94075618	2868	2140	1662
94075778	2862	2139	1656
94075938	2870	2141	1668
94076098	2867	2148	1661
94076258	2881	2153	1647
94076418	2860	2140	1672
94076578	2853	2142	1672
94076738	2858	2153	1657
94076898	2870	2144	1655
94077058	2864	2160	1659
94077218	2859	2151	1672
94077378	2859	2147	1654
94077538	2867	2155	1658
94077698	2860	2154	1657
94077858	2870	2155	1677
94078018	2873	2164	1664
94078178	2864	2136	1650
94078338	2887	2146	1667
94078498	2867	2156	1654
94078658	2878	2152	1644
94078818	2862	2155	1669
94078978	2873	2142	1654
94079138	2864	2153	1678
94079298	2857	2150	1663
94079458	2869	2148	1658
94079618	2872	2154	1660
94079778	2863	2154	1668
94079938	2866	2152	1657
94080098	2874	2153	1657
94080258	2867	2143	1669
94080418	2873	2150	1650
94080578	2859	2149	1672
94080738	2862	2152	1655
94080898	2865	2155	1675
94081058	2875	2156	1646
94081218	2865	2144	1671
94081378	2867	2151	1664
94081538	2864	2152	1653
94081698	2871	2161	1657
94081858	2869	2151	1655
94082018	2871	2145	1651
94082178	2852	2150	1651
94082338	2864	2144	1650
94082498	2876	2142	1655
94082658	2864	2151	1659
94082818	2862	2147	1661
94082978	2878	2143	1660
94083138	2871	2154	1668
94083298	2863	2144	1667
94083458	2866	2157	1663
94083618	2868	2136	1665
94083778	2865	2169	1663
94083938	2865	2152	1665
94084098	2862	2160	1660
94084258	2874	2161	1661
94084418	2860	2154	1664
94084578	2869	2143	1672
94084738	2858	2154	1655
94084898	2865	2159	1662
94085058	2862	2151	1659
94085218	2867	2153	1667
94085378	2876	2151	1652
94085538	2864	2158	1659
94085698	2859	2153	1647
94085858	2874	2152	1661
94086018	2856	2145	1651
94086178	2869	2157	1655
94086338	2861	2155	1658
94086498	2871	2174	1664
94086658	2873	2151	1657
94086818	2857	2155	1665
94086978	2867	2146	1659
94087138	2878	2151	1656
94087298	2887	2158	1662
94087458	2857	2148	1659
94087618	2870	2137	1658
94087778	2856	2156	1656
94087938	2857	2145	1656
94088098	2859	2134	1649
94088258	2865	2155	1655
94088418	2863	2147	1657
94088578	2849	2148	1666
94088738	2860	2150	1666
94088898	2866	2152	1664
94089058	2869	2149	1658
94089218	2856	2142	1654
94089378	2906	2176	1665
94089538	2803	2087	1608
94089698	2843	2118	1637
94089858	2891	2148	1689
94090018	2784	2072	1634
94090178	2870	2120	1697
94090338	2922	2227	1723
94090498	2897	2237	1698
94090658	2878	2145	1692
94090818	2749	2133	1527
94090978	2879	2171	1625
94091138	2884	2126	1643
94091298	2853	2138	1637
94091458	2871	2148	1661
94091618	2891	2211	1729
94091778	2859	2106	1673
94091938	2882	2189	1696
94092098	2847	2111	1621
94092258	2869	2151	1678
94092418	2884	2211	1727
94092578	2799	2172	1630
94092738	2899	2198	1666
94092898	2844	2147	1652
94093058	2847	2147	1627
94093218	2835	2147	1617
94093378	2862	2157	1673
94093538	2858	2147	1667
94093698	2857	2140	1660
94093858	2857	2163	1660
94094018	2867	2132	1654
94094178	2889	2131	1646
94094338	2869	2157	1675
94094498	2866	2146	1678
94094658	2858	2159	1646
94094818	2865	2146	1652
94094978	2863	2150	1669
94095138	2871	2149	1658
94095298	2862	2158	1665
94095458	2865	2149	1666
94095618	2874	2152	1660
94095778	2866	2147	1658
94095938	2869	2156	1672
94096098	2858	2142	1647
94096258	2856	2148	1650
94096418	2877	2144	1658
94096578	2877	2146	1642
94096738	2857	2156	1659
94096898	2861	2141	1655
94097058	2854	2147	1668
94097218	2846	2152	1668
94097378	2867	2155	1666
94097538	2860	2144	1662
94097698	2874	2163	1662
94097858	2867	2141	1670
94098018	2859	2158	1665
94098178	2863	2151	1646
94098338	2870	2148	1651
94098498	2865	2163	1650
94098658	2861	2146	1647
94098818	2867	2145	1655
94098978	2866	2148	1668
94099138	2861	2151	1663
94099298	2856	2143	1637
94099458	2870	2151	1654
94099618	2869	2151	1656
94099778	2875	2151	1653
94099938	2860	2161	1677
94100098	2863	2147	1661
94100258	2872	2145	1657
94100418	2861	2154	1651
94100578	2861	2159	1673
94100738	2858	2153	1666
94100898	2871	2165	1665
94101058	2863	2155	1671
94101218	2868	2142	1667
94101378	2854	2163	1657
94101538	2870	2155	1664
94101698	2863	2161	1657
94101858	2868	2145	1668
94102018	2857	2153	1661
94102178	2854	2144	1655
94102338	2863	2155	1667
94102498	2870	2159	1650
94102658	2863	2156	1658
94102818	2866	2144	1655
94102978	2862	2147	1647
94103138	2864	2139	1655
94103298	2865	2145	1670
94103458	2859	2153	1653
94103618	2862	2149	1672
94103778	2865	2134	1667
94103938	2868	2155	1666
94104098	2858	2156	1659
94104258	2872	2144	1679
94104418	2853	2139	1669
94104578	2871	2158	1674
94104738	2860	2152	1647
94104898	2869	2156	1677
94105058	2867	2149	1667
94105218	2858	2147	1666
94105378	2858	2153	1651
94105538	2881	2161	1664
94105698	2864	2147	1664
94105858	2862	2159	1658
94106018	2859	2159	1670
94106178	2871	2155	1662
94106338	2868	2147	1670
94106498	2858	2141	1655
94106658	2873	2140	1656
94106818	2870	2146	1655
94106978	2870	2138	1664
94107138	2860	2146	1660
94107298	2865	2145	1664
94107458	2863	2149	1675
94107618	2863	2148	1658
94107778	2875	2152	1643
94107938	2859	2141	1648
94108098	2868	2160	1659
94108258	2862	2152	1664
94108418	2877	2155	1649
94108578	2864	2141	1657
94108738	2868	2137	1667
94108898	2868	2153	1645
94109058	2877	2154	1644
94109218	2862	2142	1656
94109378	2855	2151	1655
94109538	2863	2149	1646
94109698	2870	2123	1682
94109859	2852	2157	1662
94110018	2861	2160	1662
94110178	2870	2160	1667
94110338	2866	2145	1673
94110498	2822	2127	1657
94110658	2848	2138	1663
94110818	2872	2154	1663
94110978	2862	2153	1646
94111138	2875	2148	1666
94111298	2872	2148	1657
94111458	2870	2154	1656
94111618	2858	2133	1662
94111778	2865	2155	1668
94111938	2868	2155	1655
94112098	2862	2149	1662
94112258	2869	2156	1649
94112418	2879	2146	1657
94112578	2862	2153	1654
94112738	2869	2158	1660
94112898	2871	2144	1674
94113058	2863	2164	1665
94113218	2855	2161	1660
94113378	2870	2141	1681
94113538	2864	2135	1658
94113698	2871	2146	1669
94113858	2849	2159	1651
94114018	2876	2161	1655
94114178	2855	2147	1655
94114338	2869	2148	1669
94114498	2873	2143	1649
94114658	2867	2143	1658
94114818	2864	2158	1656
94114978	2855	2148	1656
94115138	2873	2163	1647
94115298	2858	2152	1668
94115458	2868	2140	1671
94115618	2847	2154	1654
94115778	2866	2160	1671
94115938	2858	2154	1651
94116098	2869	2153	1661
94116258	2860	2153	1670
94116418	2853	2162	1673
94116578	2870	2162	1668
94116738	2860	2144	1673
94116898	2854	2150	1667
94117058	2861	2153	1665
94117218	2865	2154	1654
94117378	2870	2157	1656
94117538	2863	2151	1648
94117698	2865	2147	1669
94117858	2862	2145	1661
94118018	2863	2146	1667
94118178	2860	2150	1656
94118338	2860	2153	1678
94118498	2869	2142	1656
94118658	2862	2159	1656
94118818	2865	2153	1659
94118978	2866	2153	1651
94119138	2862	2151	1676
94119298	2866	2148	1665
94119458	2873	2146	1652
94119618	2861	2166	1665
94119778	2857	2146	1651
94119938	2863	2146	1655
94120098	2875	2141	1657
94120258	2863	2155	1648
94120418	2867	2140	1657
94120578	2859	2163	1669
94120738	2873	2140	1667
94120898	2874	2151	1673
94121058	2869	2154	1650
94121218	2867	2157	1661
94121378	2877	2147	1650
94121538	2872	2142	1661
94121698	2869	2151	1653
94121858	2875	2157	1667
94122018	2866	2167	1666
94122178	2857	2154	1655
94122338	2862	2150	1673
94122498	2858	2135	1665
94122658	2870	2144	1650
94122818	2868	2153	1667
94122978	2869	2165	1665
94123138	2873	2160	1659
94123298	2870	2148	1667
94123458	2863	2145	1653
94123618	2873	2147	1655
94123778	2862	2151	1658
94123938	2876	2146	1676
94124098	2875	2158	1679
94124258	2856	2149	1671
94124418	2864	2156	1657
94124578	2856	2160	1659
94124738	2870	2158	1660
94124898	2864	2137	1660
94125058	2850	2156	1671
94125218	2859	2145	1647
94125378	2860	2138	1669
94125538	2865	2165	1558
94125698	2867	2183	1526
94125858	2858	2164	1709
94126018	2862	2129	1676
94126178	2865	2149	1663
94126338	2863	2156	1689
94126498	2863	2151	1653
94126658	2866	2150	1650
94126818	2866	2150	1603
94126978	2859	2160	1690
94127138	2857	2152	1679
94127298	2860	2152	1659
94127458	2866	2155	1660
94127618	2882	2158	1669
94127778	2872	2154	1659
94127938	2868	2136	1667
94128098	2841	2187	1516
94128258	2871	2150	1661
94128418	2862	2138	1690
94128578	2857	2159	1685
94128738	2865	2149	1645
94128898	2868	2166	1648
94129058	2868	2147	1655
94129218	2853	2144	1607
94129378	2866	2155	1602
94129538	2870	2134	1707
94129698	2851	2154	1698
94129858	2877	2162	1659
94130018	2869	2168	1669
94130178	2990	1944	1623
94130338	2909	2128	1704
94130498	2867	2162	1718
94130658	2865	2151	1655
94130818	2877	2238	1785
94130978	2857	2107	1737
94131138	2855	2119	1659
94131298	2857	2169	1530
94131458	2855	2138	1576
94131618	2872	2145	1628
94131778	2796	2118	1428
94131938	2845	2166	1685
94132098	2861	2155	1666
94132258	2871	2156	1621
94132418	2871	2165	1643
94132578	2871	2156	1681
94132738	2879	2141	1646
94132898	2868	2141	1654
94133058	2850	2152	1653
94133218	2885	2145	1671
94133378	2869	2148	1656
94133538	2866	2152	1652
94133698	2852	2160	1665
94133858	2855	2158	1660
94134018	2862	2145	1657
94134178	2876	2136	1663
94134338	2865	2129	1671
94134498	2874	2162	1664
94134658	2869	2151	1659
94134818	2867	2152	1666
94134978	2856	2154	1658
94135138	2866	2145	1648
94135298	2872	2147	1655
94135458	2870	2145	1654
94135618	2873	2160	1663
94135778	2864	2163	1654
94135938	2877	2161	1662
94136098	2864	2164	1662
94136258	2871	2162	1676
94136418	2868	2154	1654
94136578	2868	2153	1662
94136738	2859	2162	1669
94136898	2877	2155	1651
94137058	2869	2154	1665
94137218	2867	2140	1655
94137378	2857	2151	1668
94137538	2853	2150	1668
94137698	2870	2154	1667
94137858	2864	2138	1668
94138018	2866	2157	1653
94138178	2859	2160	1635
94138338	2846	2155	1659
94138498	2859	2152	1665
94138658	2869	2156	1661
94138818	2864	2145	1651
94138978	2856	2151	1653
94139138	2880	2145	1659
94139298	2870	2149	1654
94139458	2868	2159	1668
94139618	2857	2151	1658
94139778	2870	2161	1667
94139938	2853	2153	1670
94140098	2857	2151	1644
94140258	2863	2143	1646
94140418	2874	2147	1668
94140578	2864	2165	1645
94140738	2870	2170	1645
94140898	2864	2149	1656
94141058	2871	2142	1663
94141218	2867	2151	1644
94141378	2872	2133	1641
94141538	2867	2142	1664
94141698	2858	2157	1656
94141858	2863	2149	1653
94142018	2876	2148	1640
94142178	2865	2150	1638
94142338	2864	2167	1661
94142498	2866	2137	1664
94142658	2859	2170	1668
94142818	2868	2154	1681
94142978	2865	2144	1656
94143138	2864	2141	1650
94143298	2857	2136	1667
94143458	2862	2150	1649
94143618	2879	2148	1657
94143778	2873	2138	1651
94143938	2864	2157	1666
94144098	2871	2151	1664
94144258	2864	2153	1639
94144418	2879	2158	1655
94144578	2864	2145	1646
94144738	2856	2138	1710
94144898	2738	2090	1858
94145058	2883	2175	1582
94145218	2875	2155	1552
94145378	2863	2147	1607
94145538	2860	2149	1679
94145698	2865	2149	1678
94145858	2871	2145	1653
94146018	2885	2141	1709
94146178	2866	2155	1641
94146338	2859	2164	1613
94146498	2859	2152	1625
94146658	2868	2149	1649
94146818	2865	2146	1650
94146978	2863	2170	1646
94147138	2857	2144	1658
94147298	2866	2143	1704
94147458	2863	2155	1656
94147618	2865	2150	1618
94147778	2870	2147	1614
94147938	2863	2153	1640
94148098	2877	2157	1641
94148258	2875	2152	1635
94148418	2861	2157	1647
94148578	2861	2160	1636
94148738	2862	2151	1638
94148898	2865	2151	1636
94149058	2867	2143	1628
94149218	2863	2152	1635
94149378	2869	2159	1628
94149538	2859	2144	1631
94149698	2871	2140	1641
94149858	2872	2162	1635
94150018	2858	2163	1633
94150178	2867	2146	1649
94150338	2868	2155	1649
94150498	2859	2137	1665
94150658	2863	2112	1652
94150818	2858	2149	1643
94150978	2855	2144	1640
94151138	2871	2152	1659
94151298	2861	2150	1655
94151458	2882	2183	1652
94151618	2863	2136	1645
94151778	2855	2144	1663
94151938	2869	2162	1654
94152098	2869	2144	1643
94152258	2881	2150	1651
94152418	2864	2150	1649
94152578	2876	2162	1650
94152738	2867	2134	1638
94152898	2861	2144	1653
94153058	2866	2156	1650
94153218	2870	2143	1645
94153378	2882	2142	1639
94153538	2862	2147	1641
94153698	2868	2148	1643
94153858	2870	2157	1650
94154018	2875	2158	1637
94154178	2877	2141	1654
94154338	2869	2148	1658
94154498	2872	2155	1649
94154658	2868	2144	1647
94154818	2877	2149	1643
94154978	2858	2147	1656
94155138	2870	2147	1644
94155298	2871	2152	1655
94155458	2871	2150	1655
94155618	2860	2144	1659
94155778	2864	2147	1653
94155938	2874	2152	1654
94156098	2882	2146	1658
94156258	2868	2138	1649
94156418	2870	2144	1659
94156578	2863	2152	1656
94156738	2858	2140	1669
94156898	2854	2141	1678
94157058	2863	2151	1662
94157218	2868	2142	1653
94157378	2872	2147	1664
94157538	2862	2157	1657
94157698	2864	2142	1652
94157858	2867	2158	1645
94158018	2877	2155	1667
94158178	2867	2145	1661
94158338	2864	2148	1654
94158498	2863	2137	1648
94158658	2864	2149	1644
94158818	2875	2142	1648
94158978	2872	2156	1680
94159138	2849	2153	1661
94159298	2870	2150	1661
94159458	2862	2152	1678
94159618	2884	2158	1677
94159778	2859	2151	1650
94159938	2852	2146	1660
94160098	2860	2157	1665
94160258	2877	2149	1662
94160418	2870	2148	1661
94160578	2872	2138	1667
94160738	2866	2157	1669
94160898	2861	2147	1653
94161058	2875	2143	1670
94161218	2859	2137	1666
94161378	2851	2166	1667
94161538	2858	2159	1663
94161698	2870	2139	1662
94161858	2867	2136	1659
94162018	2873	2141	1657
94162178	2870	2155	1659
94162338	2870	2149	1658
94162498	2858	2151	1647
94162658	2869	2153	1673
94162818	2869	2139	1654
94162978	2858	2153	1659
94163138	2867	2152	1648
94163298	2866	2144	1666
94163458	2860	2144	1672
94163618	2859	2147	1649
94163778	2866	2159	1659
94163938	2861	2152	1652
94164098	2858	2160	1659
94164258	2870	2158	1651
94164418	2865	2145	1663
94164578	2858	2142	1667
94164738	2860	2149	1653
94164898	2869	2149	1660
94165058	2875	2158	1647
94165218	2870	2146	1655
94165378	2855	2155	1649
94165538	2870	2148	1656
94165698	2872	2149	1654
94165858	2873	2155	1651
94166018	2865	2159	1665
94166178	2871	2143	1643
94166338	2854	2148	1667
94166498	2865	2150	1676
94166658	2861	2153	1660
94166818	2867	2163	1666
94166978	2864	2145	1668
94167138	2871	2147	1675
94167298	2853	2155	1660
94167458	2865	2147	1674
94167618	2862	2151	1651
94167778	2879	2144	1662
94167938	2855	2155	1658
94168098	2861	2158	1657
94168258	2862	2156	1649
94168418	2870	2150	1661
94168578	2870	2142	1673
94168738	2860	2154	1662
94168898	2875	2160	1669
94169058	2851	2151	1645
94169218	2869	2152	1673
94169378	2855	2149	1647
94169538	2860	2152	1663
94169698	2864	2150	1666
94169858	2857	2147	1654
94170018	2875	2147	1662
94170178	2873	2143	1674
94170338	2859	2156	1663
94170498	2878	2151	1675
94170658	2868	2149	1670
94170818	2868	2141	1656
94170978	2865	2163	1666
94171138	2851	2134	1656
94171298	2863	2153	1657
94171458	2867	2137	1649
94171618	2852	2158	1653
94171778	2867	2137	1651
94171938	2852	2182	1699
94172098	2872	2156	1676
94172258	2868	2150	1665
94172418	2847	2157	1664
94172578	2859	2144	1656
94172738	2871	2146	1653
94172898	2864	2150	1656
94173058	2868	2161	1647
94173218	2879	2149	1667
94173378	2863	2151	1658
94173538	2867	2158	1649
94173698	2865	2140	1661
94173858	2872	2139	1667
94174018	2870	2150	1656
94174178	2872	2157	1652
94174338	2865	2141	1658
94174498	2862	2155	1672
94174658	2858	2155	1668
94174818	2851	2154	1671
94174978	2862	2146	1672
94175138	2859	2152	1639
94175298	2871	2157	1667
94175458	2866	2153	1651
94175618	2877	2151	1646
94175778	2885	2157	1652
94175938	2869	2154	1666
94176098	2861	2153	1661
94176258	2870	2155	1669
94176418	2863	2148	1681
94176578	2862	2146	1660
94176738	2858	2151	1663
94176898	2870	2152	1666
94177058	2876	2150	1659
94177218	2872	2145	1665
94177378	2863	2149	1664
94177538	2872	2148	1661
94177698	2865	2155	1657
94177858	2858	2158	1663
94178018	2871	2138	1662
94178178	2868	2154	1669
94178338	2862	2152	1665
94178498	2855	2153	1655
94178658	2866	2149	1670
94178818	2854	2153	1663
94178978	2867	2128	1664
94179138	2854	2150	1649
94179298	2870	2155	1674
94179458	2857	2156	1669
94179618	2860	2153	1667
94179778	2871	2165	1657
94179938	2858	2153	1664
94180098	2860	2141	1675
94180258	2872	2152	1664
94180418	2868	2154	1662
94180578	2877	2159	1650
94180738	2872	2147	1659
94180898	2860	2152	1667
94181058	2859	2142	1671
94181218	2862	2153	1672
94181378	2868	2149	1674
94181538	2870	2150	1646
94181698	2860	2170	1645
94181858	2851	2166	1671
94182018	2856	2147	1665
94182178	2855	2149	1650
94182338	2859	2157	1652
94182498	2866	2143	1649
94182658	2862	2157	1647
94182818	2855	2158	1660
94182978	2872	2152	1671
94183138	2857	2152	1671
94183298	2859	2152	1651
94183458	2874	2147	1666
94183618	2849	2154	1661
94183778	2862	2141	1660
94183938	2855	2135	1660
94184098	2859	2137	1658
94184258	2867	2151	1670
94184418	2865	2151	1662
94184578	2872	2159	1661
94184738	2858	2148	1650
94184898	2869	2145	1671
94185058	2857	2147	1659
94185218	2869	2143	1664
94185378	2872	2153	1652
94185538	2877	2143	1648
94185698	2870	2145	1673
94185858	2858	2150	1653
94186018	2867	2146	1648
94186178	2871	2142	1672
94186338	2863	2150	1673
94186498	2864	2149	1658
94186658	2861	2148	1654
94186818	2872	2149	1667
94186978	2866	2150	1669
94187138	2861	2165	1669
94187298	2857	2146	1641
94187458	2872	2147	1656
94187618	2862	2144	1658
94187778	2869	2140	1658
94187938	2865	2145	1666
94188098	2856	2144	1659
94188258	2870	2152	1663
94188418	2873	2162	1659
94188578	2869	2148	1659
94188738	2867	2152	1660
94188898	2869	2152	1672
94189058	2871	2150	1643
94189218	2859	2161	1660
94189378	2869	2154	1644
94189538	2874	2142	1666
94189698	2867	2154	1664
94189858	2861	2151	1663
94190018	2870	2142	1646
94190178	2859	2152	1658
94190338	2867	2159	1657
94190498	2872	2143	1661
94190658	2879	2150	1662
94190818	2868	2147	1650
94190978	2866	2148	1654
94191138	2863	2146	1664
94191298	2861	2148	1649
94191458	2856	2144	1650
94191618	2848	2153	1656
94191778	2860	2152	1665
94191938	2869	2147	1654
94192098	2856	2154	1669
94192258	2865	2147	1654
94192418	2876	2157	1656
94192578	2872	2156	1672
94192738	2869	2144	1671
94192898	2866	2164	1656
94193058	2863	2147	1656
94193218	2861	2151	1655
94193378	2873	2150	1659
94193538	2881	2149	1672
94193698	2870	2142	1659
94193858	2874	2143	1671
94194018	2864	2151	1658
94194178	2870	2160	1655
94194338	2868	2148	1662
94194498	2865	2147	1658
94194658	2875	2149	1666
94194818	2864	2141	1661
94194978	2856	2143	1655
94195138	2862	2156	1663
94195298	2878	2162	1665
94195458	2859	2154	1668
94195618	2851	2150	1615
94195778	2860	2151	1662
94195938	2880	2142	1649
94196098	2867	2159	1645
94196258	2879	2151	1671
94196418	2858	2158	1671
94196578	2864	2149	1670
94196738	2872	2159	1664
94196898	2885	2166	1647
94197058	2862	2148	1662
94197218	2870	2140	1660
94197378	2869	2159	1669
94197538	2878	2156	1658
94197698	2864	2154	1664
94197858	2860	2139	1659
94198018	2871	2139	1668
94198178	2866	2149	1659
94198338	2852	2148	1656
94198498	2893	2163	1655
94198658	2890	2227	1677
94198818	2832	2329	1779
94198978	2853	2154	1824
94199138	2876	2046	1470
94199298	2862	2083	1542
94199458	2869	2084	1577
94199618	2872	2151	1656
94199778	2877	2151	1666
94199938	2855	2318	1665
94200098	2851	2163	1705
94200258	2845	2066	1648
94200418	2868	2165	1630
94200578	2866	2129	1658
94200738	2852	2144	1650
94200898	2859	2124	1661
94201058	2860	2115	1661
94201218	2857	2147	1659
94201378	2868	2141	1655
94201538	2862	2124	1654
94201698	2873	2108	1658
94201858	2863	2131	1667
94202018	2873	2145	1664
94202178	2870	2155	1671
94202338	2842	2142	1656
94202498	2866	2144	1666
94202658	2864	2160	1664
94202818	2860	2147	1662
94202978	2868	2146	1679
94203138	2875	2142	1661
94203298	2862	2146	1665
94203458	2858	2164	1653
94203618	2865	2138	1671
94203778	2859	2145	1687
94203938	2864	2150	1662
94204098	2879	2127	1651
94204258	2874	2148	1630
94204418	2866	2145	1636
94204578	2871	2163	1641
94204738	2860	2139	1626
94204898	2862	2087	1583
94205058	2870	2116	1567
94205218	2993	2094	1608
94205378	3003	2092	1648
94205538	2937	2131	1684
94205698	2862	1917	1618
94205858	2943	2021	1679
94206018	2983	2105	1643
94206178	2994	2122	1557
94206338	2990	2107	1568
94206498	3010	2090	1591
94206658	2966	2082	1643
94206818	2995	2064	1620
94206978	2887	2003	1646
94207138	3026	2049	1684
94207298	3043	2043	1654
94207458	2963	1998	1627
94207618	2990	1995	1622
94207778	2966	1940	1634
94207938	2955	1902	1639
94208098	2926	1899	1644
94208258	2959	1876	1671
94208418	2899	1872	1663
94208578	2832	1882	1632
94208738	2855	1886	1667
94208898	2806	1852	1669
94209058	2791	1821	1715
94209218	2710	1799	1681
94209378	2705	1796	1665
94209538	2686	1779	1673
94209698	2680	1788	1661
94209858	2670	1748	1627
94210018	2586	1715	1618
94210178	2552	1734	1668
94210338	2637	1792	1548
94210498	2623	1733	1595
94210658	2605	1701	1594
94210818	2626	1696	1643
94210978	2632	1665	1680
94211138	2609	1639	1674
